Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
04-08-2014,409.5,411.350006,403.549988,406.5,406.5,3681522,14965.38693
05-08-2014,408.5,411.5,404.950012,410.100006,410.100006,3038552,12461.10193
06-08-2014,407.524994,409.774994,403.674988,405,405,1690700,6847.335
07-08-2014,406.450012,409.25,405,405.75,405.75,1966870,7980.575025
08-08-2014,402.5,403.899994,397.5,398.075012,398.075012,3725340,14829.64765
11-08-2014,400.5,401.424988,395.700012,396.475006,396.475006,2813112,11153.28597
12-08-2014,400.5,404.25,396,403.600006,403.600006,3301536,13324.99949
13-08-2014,405,407.875,401.325012,406.200012,406.200012,3919910,15922.67489
14-08-2014,407.049988,415.825012,406.649994,413.350006,413.350006,5936612,24538.98606
18-08-2014,415,417.25,411.799988,416.174988,416.174988,3351084,13946.37343
19-08-2014,416.5,418.75,411.125,411.924988,411.924988,3946428,16256.32307
20-08-2014,414.5,417.299988,409.5,410.274994,410.274994,4717426,19354.41924
21-08-2014,411,417.600006,410.5,416.25,416.25,3195240,13300.1865
22-08-2014,417.174988,424.375,414.024994,423.375,423.375,5007644,21201.11279
25-08-2014,421.5,426.399994,418.600006,421.725006,421.725006,3328032,14035.14315
26-08-2014,422.25,424.25,419.049988,421.25,421.25,2082628,8773.07045
27-08-2014,423,423,417,418.299988,418.299988,2426484,10149.98228
28-08-2014,418.75,422.75,417,421.774994,421.774994,3995726,16852.9731
01-09-2014,422.950012,424.5,419.299988,420.600006,420.600006,2077328,8737.241693
02-09-2014,421.549988,430.549988,419.325012,429.600006,429.600006,5721126,24577.95764
03-09-2014,432.5,432.5,425.799988,428.325012,428.325012,4617390,19777.43627
04-09-2014,429.024994,429.5,424.25,425.924988,425.924988,3203484,13644.43884
05-09-2014,426,427.774994,422.049988,424.225006,424.225006,1917604,8134.955684
08-09-2014,425.5,433.899994,424.725006,432.375,432.375,4894172,21161.17619
09-09-2014,430.049988,434.950012,428.899994,432.799988,432.799988,3830522,16578.49876
10-09-2014,432.5,432.5,427.049988,428.649994,428.649994,2157126,9246.52047
11-09-2014,428.700012,431.549988,426.5,427.174988,427.174988,3266432,13953.3805
12-09-2014,425.049988,429,424.475006,427.850006,427.850006,3043278,13020.66511
15-09-2014,425,432.5,425,430.174988,430.174988,2904544,12494.6218
16-09-2014,430.5,431.024994,424,425.5,425.5,2538134,10799.76017
17-09-2014,427.5,427.950012,421.049988,423.200012,423.200012,3952948,16728.87641
18-09-2014,422.375,430.5,421.125,429.075012,429.075012,3326284,14272.25347
19-09-2014,430,432.5,425.700012,430.125,430.125,3271054,14069.62102
22-09-2014,428.475006,429.25,425.5,428.424988,428.424988,3267158,13997.32127
23-09-2014,428.024994,428.924988,422.799988,424.424988,424.424988,2358488,10010.01241
24-09-2014,423.549988,428.649994,422.524994,427.725006,427.725006,3332748,14254.99658
25-09-2014,426.5,432.799988,421.049988,424.975006,424.975006,8297980,35264.341
26-09-2014,424.975006,439.5,422.5,435.825012,435.825012,4941126,21534.66298
29-09-2014,436.5,438.674988,430.600006,432.549988,432.549988,4341134,18777.5746
30-09-2014,432.100006,439.899994,430.575012,436.325012,436.325012,6017716,26256.80006
01-10-2014,433,435.575012,430.25,434,434,2935094,12738.30796
07-10-2014,432.5,433.5,427.049988,431.225006,431.225006,2513144,10837.30536
08-10-2014,430.274994,435,429.149994,433.799988,433.799988,1570192,6811.492708
09-10-2014,437,446.475006,434.125,443.799988,443.799988,3825210,16976.28152
10-10-2014,441.524994,442.575012,432.450012,433.649994,433.649994,2133490,9251.879257
13-10-2014,432,439,427.825012,438.399994,438.399994,2688256,11785.31414
14-10-2014,442.5,442.975006,432.575012,434.174988,434.174988,3633120,15774.09832
15-10-2014,434.174988,434.174988,434.174988,434.174988,434.174988,0,0
16-10-2014,434.200012,437,427.524994,429.424988,429.424988,2766542,11880.22265
17-10-2014,430.125,444.049988,428.549988,442.625,442.625,4988960,22082.3842
20-10-2014,447,454.799988,445.075012,446.899994,446.899994,4766002,21299.26265
21-10-2014,450,452.875,443.825012,447.774994,447.774994,8018576,35905.1782
22-10-2014,452.524994,453.174988,445.625,446.825012,446.825012,2285772,10213.40101
27-10-2014,449.524994,453.649994,447.075012,448.625,448.625,3362384,15084.49522
28-10-2014,449.5,450.100006,447,447.649994,447.649994,2901746,12989.66579
29-10-2014,450.100006,451.25,445,445.774994,445.774994,3948094,17599.61579
30-10-2014,444.950012,449.975006,443.549988,448.325012,448.325012,5369090,24070.97339
31-10-2014,450.049988,457.299988,448.674988,455.924988,455.924988,5052994,23037.86229
03-11-2014,457.600006,459.649994,452.700012,455.350006,455.350006,3619824,16482.8688
05-11-2014,457.524994,460.149994,455.125,456.399994,456.399994,3762090,17170.17853
07-11-2014,452.5,453.299988,446.825012,449.725006,449.725006,4514246,20301.69309
10-11-2014,449.75,454.174988,446.5,452.325012,452.325012,3194878,14451.2323
11-11-2014,452.950012,458.649994,451.200012,453.950012,453.950012,2956704,13421.95816
12-11-2014,455.5,459.950012,452.075012,455.875,455.875,4529332,20648.09226
13-11-2014,457.75,460,451.950012,457.975006,457.975006,3694476,16919.77668
14-11-2014,459.100006,466.5,455.875,465.049988,465.049988,4219028,19620.58921
17-11-2014,465,467,454,459.475006,459.475006,6732042,30932.05038
18-11-2014,460.5,467.5,456,466.100006,466.100006,4594556,21415.22579
19-11-2014,467.524994,468.850006,461.075012,463.274994,463.274994,1727424,8002.723432
20-11-2014,463.975006,463.975006,456.049988,459.100006,459.100006,2385186,10950.38907
21-11-2014,460.600006,467.5,457.024994,466.424988,466.424988,4411904,20578.2227
24-11-2014,466.174988,475,464.049988,472.600006,472.600006,3658430,17289.7404
25-11-2014,471.5,479.399994,469.5,476.774994,476.774994,6078254,28979.59514
26-11-2014,469.899994,479.950012,466.649994,475.649994,475.649994,4488214,21348.18962
27-11-2014,475.299988,476.899994,471.5,474.075012,474.075012,6605724,31316.08685
28-11-2014,474,482.950012,473.5,478.575012,478.575012,4625930,22138.54505
01-12-2014,479.149994,481.225006,474.100006,475,475,3694564,17549.179
02-12-2014,470.875,474.799988,469.600006,471.649994,471.649994,2258778,10653.5263
03-12-2014,471,472.024994,466,466.549988,466.549988,3330592,15538.87658
04-12-2014,470,472.125,466,470.700012,470.700012,3419552,16095.83167
05-12-2014,470.5,472.200012,467.850006,471.375,471.375,2037090,9602.332988
08-12-2014,472.5,472.5,462.5,463.575012,463.575012,2028564,9403.915806
09-12-2014,462.524994,467.5,462.524994,463.375,463.375,2436672,11290.92888
10-12-2014,463.049988,467.5,462.649994,465.700012,465.700012,2782716,12959.10875
11-12-2014,464.950012,467.875,462.5,466.799988,466.799988,2409422,11247.18161
12-12-2014,466.5,468.100006,464.5,465.75,465.75,2308414,10751.43821
15-12-2014,465,472.149994,464,470.75,470.75,3319314,15625.67066
16-12-2014,468.774994,471,458.5,462.875,462.875,2494978,11548.62942
17-12-2014,463,466.25,458,460.924988,460.924988,3532008,16279.90745
18-12-2014,466.299988,468.25,461.024994,467.024994,467.024994,3246914,15163.89991
19-12-2014,472.524994,474.5,466.25,470.725006,470.725006,3057054,14390.31762
22-12-2014,477,483.049988,471.25,481.850006,481.850006,4147806,19986.20346
23-12-2014,479.850006,486.975006,477.674988,479.875,479.875,3772040,18101.07695
24-12-2014,478.950012,482.399994,470.549988,472.625,472.625,8332406,39381.03386
26-12-2014,475.200012,476.475006,471.274994,474.325012,474.325012,1683240,7984.028332
29-12-2014,475.049988,478,474.149994,475.850006,475.850006,1807400,8600.513008
30-12-2014,475,479.799988,471.375,478.225006,478.225006,2840600,13584.45952
31-12-2014,478,478.649994,474.875,475.799988,475.799988,2496264,11877.22381
01-01-2015,475.5,477.200012,472.524994,476.024994,476.024994,1772470,8437.400211
02-01-2015,475.200012,484.649994,475.200012,482.649994,482.649994,2950192,14239.10151
05-01-2015,485,485.274994,477.549988,478.575012,478.575012,2398000,11476.22879
06-01-2015,477,478.274994,468.774994,471.125,471.125,4109840,19362.4837
07-01-2015,469.850006,475.674988,468.125,472.5,472.5,2873056,13575.1896
08-01-2015,477.125,484.475006,474.100006,482.424988,482.424988,4762912,22977.47764
09-01-2015,486.450012,490,483.299988,487.825012,487.825012,4492592,21915.98746
12-01-2015,484.700012,487.200012,482.25,483.524994,483.524994,2063206,9976.116688
13-01-2015,484.475006,485.975006,477.850006,481.674988,481.674988,2914174,14036.84726
14-01-2015,480.024994,487.325012,479.850006,481.950012,481.950012,1842616,8880.488033
15-01-2015,495,499.100006,485.375,496.575012,496.575012,5699238,28300.99178
16-01-2015,501.100006,507.450012,499.274994,500.674988,500.674988,3910654,19579.66645
19-01-2015,506.625,510,501.475006,502.274994,502.274994,2119746,10646.95409
20-01-2015,505,513.5,501,510.475006,510.475006,4252902,21710.00174
21-01-2015,513.700012,516.474976,509.174988,509.975006,509.975006,3370306,17187.71823
22-01-2015,512.5,516.25,509.274994,510.625,510.625,3235340,16520.45488
23-01-2015,515,524,512.200012,521.400024,521.400024,4993956,26038.48778
27-01-2015,521.5,538.875,520.450012,537.025024,537.025024,4981200,26750.2905
28-01-2015,535,546.599976,527.5,529.174988,529.174988,5682470,30070.20994
29-01-2015,537.5,550.299988,530.5,547.5,547.5,10283808,56303.8488
30-01-2015,547.275024,547.275024,532.125,538.674988,538.674988,5285208,28470.09356
02-02-2015,534.25,546.5,526.174988,540.799988,540.799988,2855176,15440.79147
03-02-2015,539.25,541.099976,527.650024,532.049988,532.049988,5100344,27136.37964
04-02-2015,531.5,540.400024,528.625,533.849976,533.849976,3098756,16542.70816
05-02-2015,537.5,546.400024,535.174988,538.25,538.25,4029574,21689.18206
06-02-2015,538.5,539.474976,525.025024,526.75,526.75,3451560,18181.0923
09-02-2015,523.5,525.875,517.25,520.049988,520.049988,2615948,13604.23726
10-02-2015,515,531.150024,515,527.224976,527.224976,4637876,24452.04063
11-02-2015,529,532.400024,526.5,529.200012,529.200012,2080794,11011.5621
12-02-2015,532.549988,540.950012,526.349976,538,538,2762870,14864.2406
13-02-2015,540.599976,541,531.799988,532.900024,532.900024,3857250,20555.28618
16-02-2015,537.900024,542.5,531.25,533.775024,533.775024,3694358,19719.5603
18-02-2015,533.775024,541.474976,528.525024,537.400024,537.400024,2690846,14460.60705
19-02-2015,537,542.450012,531.900024,539.900024,539.900024,2253502,12166.65784
20-02-2015,541.5,544.950012,534.25,536.525024,536.525024,3103012,16648.43588
23-02-2015,538.549988,540.775024,531,533.75,533.75,2790782,14895.79893
24-02-2015,535.150024,535.5,528.549988,533.825012,533.825012,2923144,15604.47381
25-02-2015,535,537.400024,525,526.224976,526.224976,2324262,12230.84715
26-02-2015,526.825012,528,517.549988,519.075012,519.075012,6213472,32252.58053
27-02-2015,522.724976,529.275024,522.724976,527,527,5130892,27039.80084
02-03-2015,540.174988,549.5,534,541.275024,541.275024,7192616,38931.83398
03-03-2015,543.224976,546,538.525024,541.674988,541.674988,3014674,16329.73503
04-03-2015,552.5,554.650024,530,532.650024,532.650024,6138812,32698.38359
05-03-2015,532.5,545,531.25,542.549988,542.549988,4851226,26320.32608
09-03-2015,538.525024,540.900024,528,529.5,529.5,2877904,15238.50168
10-03-2015,531,531.125,522.5,526.275024,526.275024,2567418,13511.6797
11-03-2015,525.450012,530.950012,525,528.224976,528.224976,2732768,14435.16311
12-03-2015,530.049988,531.950012,525.549988,527.299988,527.299988,3765418,19855.04866
13-03-2015,530,532,517.299988,521.325012,521.325012,2713390,14145.58074
16-03-2015,522.5,528.950012,521.25,525.775024,525.775024,2674386,14061.25363
17-03-2015,530,532.950012,521.424988,529.025024,529.025024,2684652,14202.48089
18-03-2015,530.075012,535.950012,526.599976,531.775024,531.775024,2574166,13688.77186
19-03-2015,535.5,536.900024,524.349976,526.099976,526.099976,2686786,14135.1805
20-03-2015,525.5,529.75,522.974976,527.950012,527.950012,3241618,17114.12262
23-03-2015,527.974976,529.700012,523,523.875,523.875,2723370,14267.05459
24-03-2015,521.650024,528.5,517.724976,518.974976,518.974976,4486782,23285.27581
25-03-2015,520.025024,523.349976,515.549988,517.125,517.125,5304450,27430.63706
26-03-2015,513.450012,516.099976,501.049988,503.475006,503.475006,17900310,90123.58685
27-03-2015,507.475006,511.774994,504.049988,507.325012,507.325012,5420448,27499.28847
30-03-2015,510,519.5,506.399994,518.450012,518.450012,3477572,18029.47245
31-03-2015,519.950012,519.950012,507.424988,511.350006,511.350006,2981128,15243.99821
01-04-2015,513.049988,518.424988,506.5,516.625,516.625,1922098,9930.038793
06-04-2015,517.5,518.424988,509.899994,515.974976,515.974976,3575586,18449.12901
07-04-2015,516.625,519.099976,511.825012,516.375,516.375,3098536,16000.06527
08-04-2015,520.025024,521.224976,515.025024,517.775024,517.775024,2053072,10630.29404
09-04-2015,519.125,529.5,515,528.049988,528.049988,3501392,18489.10004
10-04-2015,526.5,526.5,517.424988,521.325012,521.325012,3059662,15950.78329
13-04-2015,520,523.150024,517.400024,519.400024,519.400024,2281618,11850.72444
15-04-2015,520,524.349976,512.599976,515.825012,515.825012,2446998,12622.22773
16-04-2015,514,516.775024,509,514.825012,514.825012,2805060,14441.15048
17-04-2015,512.549988,513.924988,508.024994,509.125,509.125,2024506,10307.26617
20-04-2015,510,512.5,501.299988,502.549988,502.549988,2594440,13038.35791
21-04-2015,502.5,507.200012,497.799988,501.5,501.5,3255372,16325.69058
22-04-2015,503.25,510.5,496.75,506.549988,506.549988,3382968,17136.424
23-04-2015,510.024994,512.099976,503.049988,506.75,506.75,4813914,24394.5092
24-04-2015,509.450012,509.5,500.174988,503.225006,503.225006,3602622,18129.29478
27-04-2015,503.475006,506.25,498,502.725006,502.725006,3685352,18527.18606
28-04-2015,499.774994,505.725006,495.049988,502.274994,502.274994,3971054,19945.61124
29-04-2015,502,504.75,494,496.575012,496.575012,3931782,19524.24694
30-04-2015,495.5,497.5,489.524994,494.399994,494.399994,7571842,37435.18639
04-05-2015,497.024994,504.75,496,500.475006,500.475006,1570724,7861.081033
05-05-2015,499.524994,501.950012,492.924988,493.825012,493.825012,2569002,12686.37443
06-05-2015,493.75,493.75,482.75,485.299988,485.299988,5503848,26710.17368
07-05-2015,484,485,472.100006,475.649994,475.649994,5868332,27912.72081
08-05-2015,480.75,493.899994,477.700012,491,491,5785966,28409.09306
11-05-2015,493.024994,496.375,487.024994,495.149994,495.149994,3365672,16665.12471
12-05-2015,495,495,483.5,485.975006,485.975006,5553784,26990.00213
13-05-2015,487.924988,496.700012,485.799988,495.125,495.125,3895924,19289.69371
14-05-2015,494.5,497.424988,487,495.524994,495.524994,2227594,11038.28503
15-05-2015,497.450012,498.774994,492.100006,495.049988,495.049988,4076812,20182.25732
18-05-2015,498,506,496,504.924988,504.924988,2856652,14423.94977
19-05-2015,503.174988,509,499.049988,503.774994,503.774994,2393174,12056.21217
20-05-2015,504.825012,513.400024,504.774994,512.025024,512.025024,2004420,10263.13199
21-05-2015,512,515,507.549988,512.349976,512.349976,1967190,10078.89749
22-05-2015,512.349976,514.5,509.174988,512.150024,512.150024,2344768,12008.72987
25-05-2015,514.200012,515.5,508.799988,511.774994,511.774994,2184530,11179.87828
26-05-2015,512.224976,515.099976,509.024994,513.700012,513.700012,2453172,12601.94486
27-05-2015,511.899994,520,510.700012,519.075012,519.075012,1609296,8353.453405
28-05-2015,519.525024,521.849976,511.100006,514.700012,514.700012,4780580,24605.64583
29-05-2015,514.974976,527,513.575012,525.275024,525.275024,2529340,13285.99129
01-06-2015,524.474976,528,515.5,518.099976,518.099976,1920660,9950.938999
02-06-2015,519.200012,520.150024,502.450012,504.399994,504.399994,2363004,11918.99203
03-06-2015,504.5,508.5,499,502.774994,502.774994,2912416,14642.89937
04-06-2015,504.424988,508.924988,497.5,507.475006,507.475006,2778794,14101.68502
05-06-2015,505.125,509.25,501.25,505.875,505.875,3376930,17083.04464
08-06-2015,502.125,506.125,497.774994,501.725006,501.725006,1905998,9562.86858
09-06-2015,502.5,503,498.549988,500.924988,500.924988,3020130,15128.58584
10-06-2015,499,509.5,498.5,507.799988,507.799988,3993124,20277.08319
11-06-2015,508.799988,509.274994,497.350006,500.100006,500.100006,4547088,22739.98736
12-06-2015,500.5,505.424988,495.075012,504.575012,504.575012,3264172,16470.19626
15-06-2015,501,506.875,500,502.600006,502.600006,2999914,15077.56794
16-06-2015,500,505.225006,498.524994,504.200012,504.200012,3005262,15152.53136
17-06-2015,504.5,506.75,499.75,502.350006,502.350006,4843134,24329.48394
18-06-2015,502.950012,511.899994,501.125,509.799988,509.799988,4215858,21492.44358
19-06-2015,512.400024,517.474976,506.575012,515.25,515.25,1871162,9641.162205
22-06-2015,516.049988,528.450012,514.25,523.575012,523.575012,2724826,14266.50806
23-06-2015,526,530.599976,521.25,526.049988,526.049988,2827590,14874.53686
24-06-2015,527,528.900024,521.349976,522.900024,522.900024,3133698,16386.10759
25-06-2015,524.125,535.424988,521.325012,532.5,532.5,8286784,44127.1248
26-06-2015,533.5,535.474976,525.75,531.424988,531.424988,2823752,15006.12373
29-06-2015,522.450012,530.875,515.25,528.325012,528.325012,3243918,17138.43016
30-06-2015,526.125,536,524,533.575012,533.575012,3645068,19449.17202
01-07-2015,530.674988,538.5,530.025024,536.174988,536.174988,2485594,13327.13333
02-07-2015,532.5,533.849976,527.825012,529.099976,529.099976,2241722,11860.95056
03-07-2015,527.025024,538.075012,527.025024,537.125,537.125,2019644,10848.01284
06-07-2015,532.025024,542.5,530.125,541.75,541.75,1633890,8851.599075
07-07-2015,539.25,545.75,539.25,543.424988,543.424988,2070736,11252.89686
08-07-2015,539.549988,540.299988,533,534.424988,534.424988,2700338,14431.28103
09-07-2015,531.349976,538.450012,530.049988,537.025024,537.025024,1398982,7512.883421
10-07-2015,534.900024,547.5,534.25,545.375,545.375,2450044,13361.92747
13-07-2015,542.5,552.950012,542.5,548.075012,548.075012,3538042,19391.12412
14-07-2015,547.75,550.950012,543,545.924988,545.924988,2837058,15488.20855
15-07-2015,546.5,550.724976,545.400024,548.349976,548.349976,1924702,10554.10296
16-07-2015,549.400024,559.5,549.049988,557.349976,557.349976,3655212,20372.3232
17-07-2015,559.700012,560.875,552.799988,555.275024,555.275024,1755494,9747.81973
20-07-2015,557.974976,559.5,553.5,557.625,557.625,2275634,12689.50409
21-07-2015,558.275024,564,546.549988,549.025024,549.025024,5514068,30273.61316
22-07-2015,548.200012,558.525024,544.325012,557.200012,557.200012,3643200,20299.91084
23-07-2015,556.450012,558.349976,550.049988,553.950012,553.950012,2541586,14079.11595
24-07-2015,551.575012,557.5,550.25,553.924988,553.924988,2380504,13186.2065
27-07-2015,551.950012,552.25,535,547.924988,547.924988,1664286,9119.038866
28-07-2015,547,556.950012,546.224976,554.25,554.25,3172836,17585.44353
29-07-2015,552.549988,558.950012,552.525024,554.174988,554.174988,1971516,10925.64856
30-07-2015,553.5,558.5,550.549988,555.275024,555.275024,4731094,26270.58334
31-07-2015,557.799988,560.5,551.5,555.825012,555.825012,2824750,15700.66703
03-08-2015,556.375,558.75,546.724976,547.700012,547.700012,2172864,11900.77639
04-08-2015,549.049988,551,540.974976,543.224976,543.224976,2695464,14642.43367
05-08-2015,546.075012,548.849976,542.599976,546.099976,546.099976,2061390,11257.2503
06-08-2015,545.950012,550.674988,542.724976,547.974976,547.974976,1871856,10257.30247
07-08-2015,546.974976,548.75,544.299988,546.325012,546.325012,1613570,8815.336496
10-08-2015,547.5,552.974976,544,547.325012,547.325012,1977188,10821.64446
11-08-2015,547.525024,549.424988,542.125,547.349976,547.349976,1363844,7464.999807
12-08-2015,544.200012,547.450012,533.849976,535.224976,535.224976,3002870,16072.11024
13-08-2015,538.5,541.349976,533.299988,538.775024,538.775024,1732526,9334.417372
14-08-2015,541.549988,551.825012,539.950012,550.900024,550.900024,1800830,9920.772902
17-08-2015,549.525024,550.900024,537.900024,545.75,545.75,1250106,6822.453495
18-08-2015,545.799988,548.049988,539.224976,543.174988,543.174988,928658,5044.23798
19-08-2015,542.424988,543.5,537.5,540.924988,540.924988,1502288,8126.251184
20-08-2015,534,542.375,534,537.349976,537.349976,1522426,8180.755746
21-08-2015,532,536.474976,525.5,530.650024,530.650024,3879486,20586.49339
24-08-2015,522.349976,522.349976,505.625,509.524994,509.524994,7343164,37415.25593
25-08-2015,512.349976,516.150024,502.850006,509.225006,509.225006,6173960,31439.34818
26-08-2015,508.700012,514.5,504.5,506.75,506.75,2786500,14120.58875
27-08-2015,512.5,517.224976,504.549988,511.049988,511.049988,6936716,35450.08629
28-08-2015,515.525024,521.375,509.700012,513.974976,513.974976,2776568,14270.86471
31-08-2015,510.549988,516.450012,507.774994,513.724976,513.724976,1720730,8839.81978
01-09-2015,510.649994,510.649994,496.5,500.049988,500.049988,5234572,26175.47666
02-09-2015,502.549988,506.975006,492.5,497.575012,497.575012,4340844,21598.95505
03-09-2015,501.149994,507.5,499.5,505.149994,505.149994,3253684,16435.98453
04-09-2015,501.100006,503,490,498.024994,498.024994,5702296,28398.85931
07-09-2015,500.5,504.899994,490,492.225006,492.225006,2690870,13245.13502
08-09-2015,493.350006,505,488.5,502.024994,502.024994,3722244,18686.59522
09-09-2015,507.25,512.5,502.5,508.149994,508.149994,3276560,16649.83944
10-09-2015,501.5,508.475006,498.149994,505.5,505.5,2231870,11282.10285
11-09-2015,507.25,510,503.399994,505.25,505.25,2150880,10867.3212
14-09-2015,504.424988,511.149994,501.75,509.850006,509.850006,2530172,12900.08209
15-09-2015,508.975006,509.825012,504.049988,506.575012,506.575012,2166364,10974.25869
16-09-2015,509.450012,514.049988,505.774994,511.674988,511.674988,2127026,10883.46003
18-09-2015,517.5,531,515.575012,524.875,524.875,3920584,20578.16527
21-09-2015,518.974976,527.5,518.174988,526.474976,526.474976,2138344,11257.84606
22-09-2015,525.025024,530,512.650024,515.325012,515.325012,3012606,15524.71223
23-09-2015,509.600006,526.724976,509.325012,524.599976,524.599976,2580576,13537.70108
24-09-2015,523.5,527,518,525.700012,525.700012,4126418,21692.57992
28-09-2015,527.5,530,521.549988,523.200012,523.200012,2888554,15112.91487
29-09-2015,516,536.950012,512.549988,532.400024,532.400024,5209420,27734.95333
30-09-2015,534,536.5,530.674988,534.400024,534.400024,4513898,24122.272
01-10-2015,537.599976,538.450012,529.674988,533.825012,533.825012,2517394,13438.47882
05-10-2015,538.599976,552.400024,538.599976,549.174988,549.174988,4026686,22113.55236
06-10-2015,553.5,553.950012,541.5,542.974976,542.974976,2379482,12919.99182
07-10-2015,544,549.174988,541.674988,543.875,543.875,2193134,11927.90754
08-10-2015,544.049988,545.349976,537.700012,541.549988,541.549988,1940954,10511.23615
09-10-2015,547.5,547.5,540.099976,543.075012,543.075012,1721614,9349.655437
12-10-2015,543.849976,547.75,538.900024,540.275024,540.275024,1108670,5989.867109
13-10-2015,537.775024,541.075012,536.599976,538.174988,538.174988,911826,4907.219466
14-10-2015,534.400024,543.25,533.525024,542.375,542.375,1374574,7455.345733
15-10-2015,542.849976,548.25,540.5,542.075012,542.075012,1962976,10640.80239
16-10-2015,545,550.75,542.5,550.025024,550.025024,2421844,13320.74804
19-10-2015,550,551.049988,547.150024,548.900024,548.900024,1327110,7284.507109
20-10-2015,549,551.450012,545.599976,547.450012,547.450012,1925678,10542.12444
21-10-2015,549.450012,552,542.5,547.5,547.5,3636602,19910.39595
23-10-2015,549.724976,556.849976,548,554.25,554.25,2233524,12379.30677
26-10-2015,556.974976,557.099976,548.5,550.75,550.75,2443992,13460.28594
27-10-2015,547.775024,557,547.775024,555.450012,555.450012,4492016,24950.90341
28-10-2015,552.525024,562,552.525024,555.75,555.75,3847380,21381.81435
29-10-2015,555,557.25,550,551.775024,551.775024,3351184,18490.99632
30-10-2015,551,556,545.224976,549.799988,549.799988,4048730,22259.91705
02-11-2015,547.525024,547.950012,538.25,541.549988,541.549988,1578276,8547.153489
03-11-2015,545.474976,546,539.599976,542.450012,542.450012,1274296,6912.418805
04-11-2015,545.025024,549.049988,539.125,540.849976,540.849976,1348222,7291.858363
05-11-2015,539.25,541.5,534.75,539.924988,539.924988,1798476,9710.421327
06-11-2015,540.349976,544.5,537.625,540.450012,540.450012,2940502,15891.94341
09-11-2015,529,534.825012,525.5,532.400024,532.400024,5714716,30425.14936
10-11-2015,530.025024,532.5,526.224976,527.299988,527.299988,2201290,11607.40191
13-11-2015,524.700012,527.5,520.5,526.025024,526.025024,1970014,10362.76662
16-11-2015,524.375,532.5,522.625,530.474976,530.474976,2367366,12558.28422
17-11-2015,531.650024,531.900024,525.599976,530.400024,530.400024,1283702,6808.755716
18-11-2015,530.849976,532.924988,523.150024,524.299988,524.299988,1223360,6414.076333
19-11-2015,527.5,535.474976,524.799988,534.450012,534.450012,1638840,8758.780577
20-11-2015,532.450012,540.125,530,535.424988,535.424988,2324080,12443.70506
23-11-2015,537,537.75,529.525024,533.025024,533.025024,1704140,9083.492644
24-11-2015,532.625,536.75,531.049988,532.174988,532.174988,2001126,10649.49205
26-11-2015,529.5,533.5,525.549988,531.974976,531.974976,4395742,23384.24745
27-11-2015,532.424988,541.099976,530.474976,539.700012,539.700012,3462536,18687.30721
30-11-2015,539.599976,540.5,534.849976,538.875,538.875,2623888,14139.47646
01-12-2015,538.525024,542.450012,536.75,541.5,541.5,947666,5131.61139
02-12-2015,545,546.349976,535.924988,538.900024,538.900024,1281142,6904.074545
03-12-2015,536.25,540.5,533.650024,538.375,538.375,1903856,10249.88474
04-12-2015,536.799988,536.799988,528,529.450012,529.450012,2929914,15512.43002
07-12-2015,534.099976,535.549988,530.549988,530.974976,530.974976,2907404,15437.58769
08-12-2015,530.5,530.950012,523.5,524.625,524.625,2451330,12860.29001
09-12-2015,523.549988,528.5,522.424988,523.724976,523.724976,1945308,10188.06386
10-12-2015,522.5,531.599976,521.150024,530.299988,530.299988,3257170,17272.77212
11-12-2015,530,530.299988,521,523.174988,523.174988,1516960,7936.355298
14-12-2015,520.5,529.924988,520.049988,527.525024,527.525024,2939008,15504.00266
15-12-2015,526.5,531.224976,522.650024,529.724976,529.724976,2278708,12070.88541
16-12-2015,531.5,536.674988,529.674988,533.650024,533.650024,3421384,18258.21654
17-12-2015,536.950012,542,532.5,540.125,540.125,2439006,13173.68116
18-12-2015,542.5,542.5,534.25,536.5,536.5,1586064,8509.23336
21-12-2015,535.875,539.950012,534.525024,537.700012,537.700012,1548750,8327.628936
22-12-2015,537.25,538.25,532,533.224976,533.224976,1214768,6477.446376
23-12-2015,536.299988,538.974976,534.575012,537.049988,537.049988,1506984,8093.257391
24-12-2015,538.099976,538.200012,534.150024,537,537,1073176,5762.95512
28-12-2015,537,539.950012,533.875,538.625,538.625,3877714,20886.33703
29-12-2015,539.474976,539.924988,535.650024,538.974976,538.974976,2115806,11403.66488
30-12-2015,540,540.974976,536.275024,537.150024,537.150024,1056280,5673.808274
31-12-2015,537.5,542.450012,537.5,541.075012,541.075012,4645004,25132.95595
01-01-2016,541.200012,545.125,538.075012,544.375,544.375,1597538,8696.597488
04-01-2016,542,542,534.049988,535.25,535.25,2593768,13883.14322
05-01-2016,535.099976,537.400024,530.674988,531.200012,531.200012,1580436,8395.276222
06-01-2016,528.325012,538.375,528.325012,533.549988,533.549988,2082768,11112.60841
07-01-2016,530.049988,532.450012,524.849976,528.099976,528.099976,3027714,15989.35691
08-01-2016,530.974976,532.25,528.625,531.174988,531.174988,1744178,9264.637282
11-01-2016,526.025024,530.5,522.650024,529.299988,529.299988,1644456,8704.105411
12-01-2016,531.950012,531.950012,521.75,523.474976,523.474976,2129368,11146.70863
13-01-2016,526,531.375,518.5,530.075012,530.075012,2257574,11966.83565
14-01-2016,525.075012,528.700012,519.75,524.875,524.875,3139592,16478.93351
15-01-2016,524,527.724976,519.049988,521.075012,521.075012,2708630,14113.9941
